timestamp,vehicle_count,flow_rate_vph,average_speed_kmh,vehicle_density_vpkm,occupancy_lane_1,occupancy_lane_2,occupancy_lane_3
2025-03-23 16:32:18,11.0,660.0,133.92492078993354,88.88888888888889,80.23255813953489,98.83720930232558,47.674418604651166
2025-03-23 16:33:18,5.0,300.0,115.9502990124137,88.88888888888889,91.66666666666666,100.0,68.75
2025-03-23 16:34:19,10.0,600.0,98.47577901550508,44.44444444444444,96.90721649484536,98.96907216494846,0.0
2025-03-23 16:35:19,3.0,180.0,100.90078574206672,88.88888888888889,64.58333333333334,100.0,40.625
2025-03-23 16:36:19,8.0,480.0,127.17703706659212,133.33333333333334,3.125,98.95833333333334,100.0
2025-03-23 16:37:20,5.0,300.0,117.64757322826928,133.33333333333334,100.0,33.33333333333333,100.0
2025-03-23 16:38:20,15.0,900.0,111.10313307133038,88.88888888888889,100.0,97.91666666666666,62.5
2025-03-23 16:39:20,4.0,240.0,95.65161132549336,22.22222222222222,58.415841584158414,77.22772277227723,18.81188118811881
2025-03-23 16:40:21,7.0,420.0,132.78148600785823,88.88888888888889,74.75728155339806,66.99029126213593,91.2621359223301
2025-03-23 16:41:21,4.0,240.0,123.73299244283864,111.11111111111111,0.0,100.0,100.0
2025-03-23 16:42:21,6.0,360.0,128.62944505657669,105.6920535611784,11.14050896234894,31.399553866298145,49.5949415411346
2025-03-23 16:43:21,17.0,1020.0,106.71180598970732,117.53673415381222,43.30258108130216,42.70079152293553,24.076426359392013
2025-03-23 16:44:21,4.0,240.0,135.2846365114888,130.17724775286806,80.37556808139897,82.96280388664633,51.12547670816786
2025-03-23 16:45:21,16.0,960.0,92.9340821075844,87.31447979366644,80.23407283179978,68.47994849153271,65.01189238935481
2025-03-23 16:46:21,15.0,900.0,87.51759069573306,35.90857288034616,22.235520368045,89.09279461717523,99.51843112165676
2025-03-23 16:47:21,2.0,120.0,121.39188778255942,74.01093627590195,48.67674553528425,30.50049599826728,76.47723415062624
2025-03-23 16:48:21,14.0,840.0,132.60743723988938,110.25013694444254,79.81031134151105,33.21423783935952,14.347844800476915
2025-03-23 16:49:21,5.0,300.0,127.6146329193211,66.55659415753934,13.88149864832019,99.05011945649242,88.79251768786541
2025-03-23 16:50:21,3.0,180.0,93.30703258397406,101.33029986851103,68.44411287942378,98.40047077930564,95.30977749254356
2025-03-23 16:51:21,1.0,60.0,116.17818464117104,65.20638572892022,20.35195458776657,33.78183059797545,35.27175035300553
2025-03-23 16:52:21,4.0,240.0,99.19850448470972,50.3557762047662,87.59021985096467,92.28571201781064,20.31828063487525
2025-03-23 16:53:21,8.0,480.0,92.57687669779004,81.40344823475209,63.466913688335566,15.026000016917374,87.70860850246376
2025-03-23 16:54:21,16.0,960.0,83.09194415010596,122.3329650253782,90.31244356409243,29.34690824547098,56.22482196029461
2025-03-23 16:55:21,7.0,420.0,74.34264856035946,131.75182734868724,33.710928865575255,67.93158606715717,64.98753022763717
2025-03-23 16:56:21,12.0,720.0,127.2892253120892,31.53483897712427,30.65810808084922,14.49099822147839,12.066506894569429
2025-03-23 16:57:21,12.0,720.0,87.97851042042609,62.55137183090881,95.66587353574494,64.16422591319598,28.76178982605552
2025-03-23 16:58:21,4.0,240.0,123.11787975502293,146.59220622821738,13.571911594796491,9.019113688985058,76.7370937191167
2025-03-23 16:59:21,12.0,720.0,99.71814890496566,41.60695338787579,35.09876146377887,15.086284000846028,67.68081926342741
2025-03-23 17:00:21,3.0,180.0,113.5154665228615,44.75722386693286,34.456370515745306,48.86149147185556,83.72571422233361
2025-03-23 17:01:21,1.0,60.0,138.04465329072215,58.17597172426865,96.88057838132438,74.53752546622164,94.79321854594912
2025-03-23 17:02:21,17.0,1020.0,69.59019972354477,147.39903131673577,7.356261765023831,16.792954002054117,62.80877803074938
2025-03-23 17:03:21,9.0,540.0,81.95993652651907,107.15625330076442,64.33018342905176,49.33520288196077,33.44091646254914
2025-03-23 17:04:21,6.0,360.0,91.06080483967877,73.83640416258888,33.713448332310456,51.02383418306206,80.40692934897365
2025-03-23 17:05:21,4.0,240.0,118.95016123229944,131.47343663312046,97.58037121645538,23.26259006045444,82.8651144957492
2025-03-23 17:06:21,1.0,60.0,105.13096655145064,144.04306038653584,83.35816638765098,75.4349531381067,34.17570975402611
2025-03-23 17:07:21,15.0,900.0,84.36240742623285,119.27022060850432,31.701264386386484,20.876154870532726,58.58841122853203
2025-03-23 17:08:21,9.0,540.0,106.58858661270727,134.84659006139287,69.35909734471673,21.424121786194984,48.15794187714756
2025-03-23 17:09:21,6.0,360.0,149.61933027274205,124.38198235178989,17.14308037945248,40.96436497285819,20.102519664974672
2025-03-23 17:10:21,7.0,420.0,71.67246379196041,30.72631738140372,7.994647105660013,60.63783215113225,24.70114214413458
2025-03-23 17:11:21,17.0,1020.0,113.85419529241416,41.549166946246736,56.1007467302064,25.057152898052347,60.36693154627252
2025-03-23 17:12:21,2.0,120.0,127.78146052665944,43.56191038693363,39.24975706232712,17.856843832612558,42.90704022661728
2025-03-23 17:13:21,13.0,780.0,80.69344512551592,127.48495975431528,99.16126286731608,50.02913170599454,8.876609305770987
2025-03-23 17:14:21,3.0,180.0,107.62966841318432,59.67901388985061,71.91004952194659,37.94079645346646,14.345339854516425
